record_id,product_id,product_name,category,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,official_id
98836,PRO_BAN_903,Bananas,Produce,Northeast,SUPPLIER_20,2024-01-03,2024-01-06,3,3,8.3,0.3,5.23,3.02,199,0.6,2,0,1,82,0.42,0,65.0,4,9,0.179,0,B,2,0,0.0,5.23,157,42,21.1,821.11,126.84,220.13,26.8,9,0,VM_037
98837,BAK_BAG_237,Bagels,Bakery,Northeast,SUPPLIER_16,2024-09-18,2024-09-22,4,4,21.7,1.7,5.23,2.2,29,0.5,2,0,9,11,0.2,0,28.4,7,7,0.177,0,B,2,0,0.0,5.23,19,10,34.5,99.37,22.0,35.57,35.8,10,0,VM_014
98838,MEA_POR_204,Pork,Meat,Midwest,SUPPLIER_17,2024-08-23,2024-08-30,10,7,3.7,2.7,22.17,15.08,157,0.9,4,0,8,20,0.11,1,34.2,7,9,0.213,0,A,6,0,0.0,22.17,111,46,29.3,2460.87,693.68,93.31,3.8,9,0,VM_032
98839,SEA_TUN_880,Tuna,Seafood,Southeast,SUPPLIER_11,2024-08-17,2024-08-21,4,4,0.5,0.5,17.64,10.49,250,0.95,5,1,8,105,0.43,0,50.2,5,9,0.164,0,B,2,0,0.0,17.64,243,7,2.8,4286.52,73.43,1664.02,38.8,6,0,VM_034
98841,SEA_COD_111,Cod,Seafood,Midwest,SUPPLIER_15,2024-04-11,2024-04-16,6,5,1.6,1.6,40.5,25.3,419,0.95,3,0,4,115,0.24,0,40.3,4,10,0.192,0,B,3,0,0.0,40.5,336,83,19.8,13608.0,2099.9,3007.3,22.1,6,0,VM_031
98842,REA_FRE_983,Fresh Pasta,Ready_to_Eat,Southwest,SUPPLIER_06,2024-09-27,2024-09-30,3,3,1.3,2.7,10.29,4.64,18,0.9,4,0,9,7,0.39,0,68.3,9,10,0.156,0,A,1,1,0.28,7.41,11,7,38.9,81.51,32.48,-2.01,-2.5,8,0,VM_048
98843,BAK_MUF_134,Muffins,Bakery,Midwest,SUPPLIER_14,2024-08-28,2024-08-31,3,3,18.9,1.1,10.9,5.84,298,0.5,2,0,8,168,0.17,1,58.6,5,9,0.172,0,B,0,1,0.44,6.1,298,0,0.0,1817.8,0.0,77.48,4.3,6,0,VM_043
98847,PHA_ANT_862,Antibiotics,Pharmaceuticals,Northeast,SUPPLIER_19,2024-04-06,2025-05-16,512,405,3.2,1.8,99.12,64.34,184,0.85,5,1,4,1,0.23,2,71.6,4,5,0.317,1,C,402,1,0.17,82.27,128,56,30.4,10530.56,3603.04,-1308.0,-12.4,10,0,VM_044
98848,PRO_TOM_469,Tomatoes,Produce,Northeast,SUPPLIER_04,2024-09-24,2024-09-26,3,2,5.3,2.7,2.09,1.1,447,0.6,1,0,9,183,0.24,3,65.0,10,10,0.158,0,A,0,1,0.69,0.65,447,0,0.0,290.55,0.0,-201.15,-69.2,9,1,VM_014
98851,MEA_BEE_482,Beef,Meat,West,SUPPLIER_16,2024-10-10,2024-10-16,8,6,7.0,6.0,18.46,12.74,443,0.9,3,0,10,74,0.42,4,51.4,8,8,0.287,0,A,4,0,0.0,18.46,230,213,48.1,4245.8,2713.62,-1398.02,-32.9,10,0,VM_008
98853,BAK_DON_630,Donuts,Bakery,Southwest,SUPPLIER_13,2024-01-20,2024-01-24,4,4,20.3,0.3,14.54,7.85,93,0.5,5,1,1,45,0.44,1,55.9,8,7,0.172,0,B,2,0,0.0,14.54,93,0,0.0,1352.22,0.0,622.17,46.0,10,0,VM_038
98854,BEV_KOM_657,Kombucha,Beverages,Midwest,SUPPLIER_09,2024-01-22,2024-01-31,11,9,2.1,2.9,8.63,4.68,153,0.4,0,0,1,10,0.36,0,26.1,7,7,0.192,0,B,8,0,0.0,8.63,97,56,36.6,837.11,262.08,121.07,14.5,8,0,VM_027
98855,PHA_BIO_466,Biologics,Pharmaceuticals,Northeast,SUPPLIER_11,2024-05-27,2025-09-09,631,470,8.3,3.3,183.4,79.85,437,0.85,0,0,5,3,0.32,5,24.5,6,10,0.196,0,A,470,0,0.0,183.4,437,0,0.0,80145.8,0.0,45251.35,56.5,6,0,VM_037
98856,DEL_HAM_972,Ham,Deli,Northeast,SUPPLIER_19,2024-04-30,2024-05-10,11,10,0.3,3.7,17.7,10.85,56,0.75,1,0,4,8,0.39,3,18.9,6,8,0.209,0,B,10,0,0.0,17.7,56,0,0.0,991.2,0.0,383.6,38.7,10,0,VM_044
98857,DEL_TUR_187,Turkey Slices,Deli,Northeast,SUPPLIER_01,2024-01-29,2024-02-07,11,9,2.1,1.9,17.1,8.72,235,0.75,0,0,1,30,0.14,1,70.1,4,5,0.308,0,C,8,1,0.15,14.54,235,0,0.0,3416.9,0.0,1367.7,40.0,7,1,VM_014
98858,DAI_MIL_427,Milk,Dairy,Southeast,SUPPLIER_04,2024-01-18,2024-01-25,7,7,4.6,0.6,5.76,2.43,441,0.7,3,0,1,101,0.25,1,58.7,5,7,0.209,0,B,4,0,0.0,5.76,320,121,27.4,1843.2,294.03,771.57,41.9,9,0,VM_024
98862,FRO_ICE_529,Ice Cream,Frozen_Meals,Midwest,SUPPLIER_10,2024-09-03,2025-03-03,253,181,-17.9,2.1,7.38,4.59,277,0.3,1,0,9,0,0.43,2,20.5,7,5,0.22,1,B,181,0,0.0,7.38,0,277,100.0,0.0,1271.43,-1271.43,0.0,8,0,VM_040
98863,MEA_CHI_935,Chicken,Meat,Southeast,SUPPLIER_01,2024-06-15,2024-06-22,10,7,1.9,0.9,6.14,3.89,243,0.9,5,1,6,31,0.47,1,62.1,4,8,0.25,0,B,6,0,0.0,6.14,145,98,40.3,890.3,381.22,-54.97,-6.2,7,0,VM_029
98865,MEA_SAU_615,Sausages,Meat,Midwest,SUPPLIER_13,2024-06-20,2024-06-27,9,7,-0.7,1.7,18.38,12.7,89,0.9,3,0,6,17,0.14,2,15.2,8,8,0.181,0,A,5,0,0.0,18.38,89,0,0.0,1635.82,0.0,505.52,30.9,10,0,VM_027
98870,REA_FRE_154,Fresh Pasta,Ready_to_Eat,Southeast,SUPPLIER_04,2024-11-04,2024-11-05,1,1,0.6,3.4,13.35,5.59,193,0.9,0,0,11,264,0.35,3,12.9,9,5,0.23,0,B,0,1,0.68,4.27,193,0,0.0,824.11,0.0,-254.76,-30.9,9,0,VM_004
98872,PRO_LET_455,Lettuce,Produce,Northeast,SUPPLIER_02,2024-05-28,2024-06-07,15,10,7.0,1.0,4.95,2.61,133,0.6,1,0,5,14,0.36,1,27.5,8,10,0.131,0,A,10,0,0.0,4.95,133,0,0.0,658.35,0.0,311.22,47.3,7,0,VM_007
98873,REA_SAL_713,Salads,Ready_to_Eat,Northeast,SUPPLIER_04,2024-01-25,2024-01-30,5,5,4.3,0.3,11.72,6.59,117,0.9,3,0,1,35,0.13,0,63.9,5,10,0.15,0,B,3,0,0.0,11.72,86,31,26.5,1007.92,204.29,236.89,23.5,9,0,VM_037
98874,MEA_LAM_477,Lamb,Meat,Northeast,SUPPLIER_01,2024-12-04,2024-12-13,9,9,1.1,0.1,15.12,9.95,187,0.9,2,0,12,29,0.48,0,32.2,8,9,0.114,0,A,8,0,0.0,15.12,187,0,0.0,2827.44,0.0,966.79,34.2,7,0,VM_047
98876,BEV_KOM_139,Kombucha,Beverages,Southeast,SUPPLIER_15,2024-07-08,2024-07-22,15,14,4.9,0.1,4.03,2.63,345,0.4,0,0,7,47,0.25,0,43.8,7,6,0.195,0,B,12,0,0.0,4.03,345,0,0.0,1390.35,0.0,483.0,34.7,6,0,VM_015
98880,MEA_GRO_995,Ground Beef,Meat,West,SUPPLIER_13,2024-03-22,2024-03-28,8,6,-2.1,3.1,13.6,7.13,44,0.9,4,0,3,6,0.16,3,17.4,7,8,0.222,0,B,5,0,0.0,13.6,33,11,25.0,448.8,78.43,135.08,30.1,10,0,VM_010
98881,DAI_COT_530,Cottage Cheese,Dairy,Southeast,SUPPLIER_11,2024-04-02,2024-04-22,30,20,2.9,1.1,8.12,4.09,238,0.7,1,0,4,9,0.28,3,58.8,5,10,0.191,0,B,17,0,0.0,8.12,151,87,36.6,1226.12,355.83,252.7,20.6,6,0,VM_005
98882,DEL_PRE_472,Prepared Salads,Deli,Southeast,SUPPLIER_13,2024-07-11,2024-07-20,10,9,3.4,0.6,5.21,2.57,479,0.75,3,0,7,59,0.48,0,5.9,7,5,0.204,0,B,7,0,0.0,5.21,320,159,33.2,1667.2,408.63,436.17,26.2,10,0,VM_024
98883,DEL_PRE_850,Prepared Salads,Deli,West,SUPPLIER_08,2024-09-06,2024-09-16,10,10,0.7,3.3,17.86,7.77,368,0.75,4,0,9,55,0.31,1,4.4,6,10,0.143,0,A,8,0,0.0,17.86,353,15,4.1,6304.58,116.55,3445.22,54.6,9,0,VM_020
98884,DEL_DIP_929,Dips,Deli,Southeast,SUPPLIER_09,2024-04-11,2024-04-19,9,8,2.7,1.3,8.33,4.01,77,0.75,3,0,4,9,0.21,1,35.4,8,8,0.167,0,A,6,0,0.0,8.33,43,34,44.2,358.19,136.34,49.42,13.8,8,0,VM_015
98886,PHA_INS_760,Insulin,Pharmaceuticals,Northeast,SUPPLIER_17,2024-10-22,2025-07-08,354,259,2.7,2.3,380.03,159.06,468,0.85,1,0,10,0,0.16,0,41.1,8,9,0.192,0,A,257,0,0.0,380.03,0,468,100.0,0.0,74440.08,-74440.08,0.0,9,0,VM_037
98887,DAI_CHE_425,Cheese,Dairy,Northeast,SUPPLIER_05,2024-09-03,2024-09-29,30,26,4.1,0.1,2.66,1.52,467,0.7,1,0,9,18,0.24,0,12.8,8,9,0.114,0,A,24,0,0.0,2.66,466,1,0.2,1239.56,1.52,529.72,42.7,10,0,VM_002
98888,SEA_COD_433,Cod,Seafood,Midwest,SUPPLIER_12,2024-12-11,2024-12-12,2,1,-1.1,1.1,38.71,18.64,47,0.95,2,0,12,35,0.29,0,58.1,5,6,0.312,0,C,0,1,0.66,13.16,47,0,0.0,618.52,0.0,-257.56,-41.6,6,0,VM_032
98891,REA_FRE_660,Fresh Pasta,Ready_to_Eat,West,SUPPLIER_13,2024-03-28,2024-03-30,2,2,2.5,1.5,15.18,7.61,241,0.9,3,0,3,178,0.16,0,32.1,8,8,0.159,0,A,2,0,0.0,15.18,241,0,0.0,3658.38,0.0,1824.37,49.9,10,1,VM_017
98892,DEL_PRE_707,Prepared Salads,Deli,West,SUPPLIER_18,2024-10-20,2024-10-31,13,11,6.7,2.7,16.59,8.75,67,0.75,6,1,10,3,0.43,1,52.6,10,7,0.204,0,A,10,0,0.0,16.59,24,43,64.2,398.16,376.25,-188.09,-47.2,8,0,VM_042
98893,PHA_VAC_315,Vaccines,Pharmaceuticals,Northeast,SUPPLIER_13,2024-07-21,2025-02-18,213,212,1.3,3.7,437.35,264.17,285,0.85,6,1,7,1,0.16,1,47.1,6,5,0.286,0,C,209,1,0.2,349.88,210,75,26.3,73474.8,19812.75,-1813.65,-2.5,10,0,VM_007
98894,REA_SOU_497,Soups,Ready_to_Eat,Southeast,SUPPLIER_16,2024-10-27,2024-10-31,4,4,5.3,1.3,16.51,10.02,399,0.9,6,1,10,184,0.47,1,12.7,9,8,0.132,0,A,4,0,0.0,16.51,399,0,0.0,6587.49,0.0,2589.51,39.3,10,0,VM_004
98895,PHA_PRO_474,Probiotics,Pharmaceuticals,Northeast,SUPPLIER_12,2024-11-29,2025-12-21,533,387,4.9,0.1,431.7,203.31,381,0.85,4,0,11,0,0.25,0,39.5,8,5,0.234,0,B,387,0,0.0,431.7,0,381,100.0,0.0,77461.11,-77461.11,0.0,6,0,VM_014
98896,FRO_ICE_949,Ice Cream,Frozen_Meals,Midwest,SUPPLIER_07,2024-02-16,2024-08-13,199,179,-20.6,0.6,12.52,7.68,266,0.3,4,0,2,2,0.25,0,35.2,6,10,0.123,0,A,176,0,0.0,12.52,266,0,0.0,3330.32,0.0,1287.44,38.7,9,0,VM_031
98897,BAK_MUF_290,Muffins,Bakery,Midwest,SUPPLIER_12,2024-09-01,2024-09-07,7,6,19.5,0.5,12.01,5.03,31,0.5,6,1,9,9,0.34,1,55.3,9,6,0.194,0,B,5,0,0.0,12.01,31,0,0.0,372.31,0.0,216.38,58.1,6,0,VM_031
98899,DAI_BUT_746,Butter,Dairy,Midwest,SUPPLIER_07,2024-03-31,2024-04-14,16,14,4.3,0.3,5.5,3.2,182,0.7,6,1,3,27,0.48,0,55.4,4,8,0.206,0,B,14,0,0.0,5.5,182,0,0.0,1001.0,0.0,418.6,41.8,9,0,VM_035
98903,BAK_BAG_805,Bagels,Bakery,Northeast,SUPPLIER_05,2024-06-02,2024-06-05,4,3,19.4,0.6,7.95,5.35,195,0.5,6,1,6,91,0.29,0,37.1,7,7,0.191,0,B,1,1,0.32,5.41,131,64,32.8,708.71,342.4,-334.54,-47.2,10,0,VM_014
98904,SEA_TIL_734,Tilapia,Seafood,Southeast,SUPPLIER_09,2024-12-23,2024-12-27,4,4,0.2,0.2,21.92,13.75,119,0.95,0,0,12,40,0.47,0,70.0,10,9,0.122,0,A,2,0,0.0,21.92,102,17,14.3,2235.84,233.75,599.59,26.8,8,0,VM_005
98906,BAK_CRO_686,Croissants,Bakery,Midwest,SUPPLIER_04,2024-10-07,2024-10-11,6,4,16.5,3.5,6.0,3.44,403,0.5,0,0,10,109,0.18,2,39.4,4,9,0.217,0,B,1,1,0.4,3.6,177,226,56.1,637.2,777.44,-749.12,-117.6,9,0,VM_027
98908,PRO_LET_517,Lettuce,Produce,Southeast,SUPPLIER_12,2024-01-24,2024-02-12,21,19,11.1,3.1,1.12,0.77,161,0.6,2,0,1,11,0.14,1,36.4,4,7,0.241,0,C,19,1,0.23,0.86,161,0,0.0,138.46,0.0,14.49,10.5,6,0,VM_004
98911,SEA_SAL_334,Salmon,Seafood,Southeast,SUPPLIER_15,2024-07-20,2024-07-27,7,7,-4.3,4.3,34.33,22.06,62,0.95,5,1,7,6,0.46,1,66.0,8,9,0.218,0,A,4,0,0.0,34.33,27,35,56.5,926.91,772.1,-440.81,-47.6,6,0,VM_024
98912,DAI_YOG_113,Yogurt,Dairy,Northeast,SUPPLIER_15,2024-08-12,2024-08-19,8,7,3.2,0.8,4.61,1.9,248,0.7,0,0,8,43,0.19,0,15.7,5,8,0.175,0,B,5,0,0.0,4.61,171,77,31.0,788.31,146.3,317.11,40.2,6,0,VM_009
98913,BAK_CRO_205,Croissants,Bakery,Northeast,SUPPLIER_12,2024-05-16,2024-05-19,4,3,20.9,0.9,14.87,8.8,165,0.5,3,0,5,57,0.17,0,11.9,7,8,0.156,0,B,1,1,0.39,9.07,73,92,55.8,662.11,809.6,-789.89,-119.3,6,0,VM_013
98914,PRO_BAN_329,Bananas,Produce,Northeast,SUPPLIER_13,2024-09-15,2024-09-23,12,8,7.9,0.1,3.69,1.86,388,0.6,6,1,9,46,0.42,0,53.0,7,5,0.248,0,B,5,0,0.0,3.69,290,98,25.3,1070.1,182.28,348.42,32.6,10,0,VM_028
98918,DAI_SOU_589,Sour Cream,Dairy,Midwest,SUPPLIER_18,2024-06-09,2024-06-30,26,21,2.7,1.3,4.6,3.11,204,0.7,6,1,6,13,0.14,0,57.1,6,9,0.188,1,B,18,0,0.0,4.6,142,62,30.4,653.2,192.82,18.76,2.9,8,0,VM_032
98919,PHA_BIO_538,Biologics,Pharmaceuticals,Northeast,SUPPLIER_10,2024-07-10,2025-02-17,235,222,3.0,2.0,78.76,51.7,341,0.85,2,0,7,3,0.14,0,57.1,5,8,0.221,0,B,219,0,0.0,78.76,341,0,0.0,26857.16,0.0,9227.46,34.4,8,0,VM_049
98923,BAK_CAK_647,Cakes,Bakery,West,SUPPLIER_16,2024-12-27,2024-12-28,2,1,23.9,3.9,2.04,0.9,191,0.5,4,0,12,180,0.24,3,58.4,5,5,0.317,1,C,0,1,0.61,0.8,133,58,30.4,106.4,52.2,-65.5,-61.6,10,0,VM_050
98924,BAK_BAG_793,Bagels,Bakery,Southeast,SUPPLIER_20,2024-12-30,2025-01-01,3,2,19.3,0.7,10.11,4.18,347,0.5,0,0,12,213,0.29,2,11.4,5,10,0.14,0,B,0,1,0.61,3.94,347,0,0.0,1367.18,0.0,-83.28,-6.1,9,1,VM_005
98925,PHA_INS_959,Insulin,Pharmaceuticals,Northeast,SUPPLIER_01,2024-03-04,2024-12-14,300,285,1.7,3.3,358.9,162.63,216,0.85,0,0,3,0,0.28,0,20.2,4,10,0.187,0,B,284,0,0.0,358.9,0,216,100.0,0.0,35128.08,-35128.08,0.0,7,0,VM_009
98926,FRO_PIZ_211,Pizza,Frozen_Meals,Southwest,SUPPLIER_19,2024-05-25,2024-08-11,117,78,-18.0,2.0,8.07,4.65,240,0.3,5,1,5,5,0.37,0,47.1,7,9,0.16,0,A,75,0,0.0,8.07,240,0,0.0,1936.8,0.0,820.8,42.4,10,0,VM_045
98927,BEV_SMO_303,Smoothies,Beverages,Midwest,SUPPLIER_11,2024-04-08,2024-04-24,22,16,3.8,1.2,8.81,4.37,383,0.4,0,0,4,20,0.3,1,16.8,8,6,0.188,0,B,14,0,0.0,8.81,313,70,18.3,2757.53,305.9,1083.82,39.3,6,0,VM_027
98932,DEL_HAM_659,Ham,Deli,Northeast,SUPPLIER_03,2024-08-25,2024-08-28,3,3,4.0,0.0,14.71,10.06,55,0.75,6,1,8,36,0.23,0,6.0,5,6,0.184,0,C,0,1,0.62,5.59,55,0,0.0,307.45,0.0,-245.85,-80.0,9,0,VM_039
98933,MEA_SAU_286,Sausages,Meat,Northeast,SUPPLIER_07,2024-05-24,2024-05-28,5,4,2.0,1.0,11.48,7.08,167,0.9,4,0,5,47,0.13,0,13.8,5,7,0.215,0,B,4,0,0.0,11.48,167,0,0.0,1917.16,0.0,734.8,38.3,9,1,VM_012
98934,BAK_DON_188,Donuts,Bakery,Midwest,SUPPLIER_01,2024-01-01,2024-01-06,6,5,20.3,0.3,9.81,5.39,329,0.5,0,0,1,81,0.17,1,48.2,10,8,0.139,1,A,5,0,0.0,9.81,230,99,30.1,2256.3,533.61,482.99,21.4,7,0,VM_043
98939,FRO_FRO_851,Frozen Dinners,Frozen_Meals,Northeast,SUPPLIER_10,2024-02-26,2024-09-07,243,194,-17.8,2.2,18.93,7.67,355,0.3,0,0,2,0,0.14,1,51.6,9,8,0.158,0,A,193,0,0.0,18.93,0,355,100.0,0.0,2722.85,-2722.85,0.0,8,0,VM_014
98942,DAI_MIL_783,Milk,Dairy,Northeast,SUPPLIER_02,2024-11-08,2024-11-25,19,17,8.3,4.3,11.27,5.26,277,0.7,4,0,11,15,0.26,0,19.5,10,8,0.175,1,A,16,0,0.0,11.27,193,84,30.3,2175.11,441.84,718.09,33.0,7,0,VM_007
98943,BEV_COL_913,Cold Brew Coffee,Beverages,West,SUPPLIER_01,2024-01-04,2024-01-17,18,13,7.7,2.7,7.24,3.3,30,0.4,3,0,1,0,0.15,1,67.9,10,8,0.175,0,A,10,0,0.0,7.24,0,30,100.0,0.0,99.0,-99.0,0.0,7,0,VM_017
98946,DEL_HUM_257,Hummus,Deli,Southwest,SUPPLIER_12,2024-06-04,2024-06-09,7,5,5.8,1.8,17.27,10.54,140,0.75,1,0,6,29,0.38,3,27.6,6,8,0.208,0,B,4,0,0.0,17.27,92,48,34.3,1588.84,505.92,113.24,7.1,6,1,VM_045
98949,PRO_TOM_479,Tomatoes,Produce,Northeast,SUPPLIER_16,2024-09-14,2024-09-27,16,13,7.9,0.1,5.03,2.37,388,0.6,5,1,9,37,0.23,0,7.1,8,8,0.133,0,A,13,0,0.0,5.03,343,45,11.6,1725.29,106.65,805.73,46.7,10,0,VM_012
98953,BAK_PAS_752,Pastries,Bakery,Southwest,SUPPLIER_01,2024-10-17,2024-10-18,2,1,19.6,0.4,10.99,5.84,364,0.5,3,0,10,261,0.35,0,53.1,6,8,0.208,0,B,0,1,0.67,3.63,364,0,0.0,1321.32,0.0,-804.44,-60.9,7,0,VM_038
98954,SEA_LOB_919,Lobster,Seafood,Northeast,SUPPLIER_14,2024-07-23,2024-07-28,6,5,-0.2,0.2,35.25,23.86,261,0.95,1,0,7,64,0.34,0,71.7,9,6,0.217,1,B,5,0,0.0,35.25,182,79,30.3,6415.5,1884.94,188.04,2.9,6,0,VM_019
98955,DEL_SAL_934,Salami,Deli,Southeast,SUPPLIER_10,2024-07-05,2024-07-16,12,11,7.8,3.8,14.62,6.9,83,0.75,4,0,7,7,0.19,2,58.8,6,5,0.297,0,C,8,1,0.25,10.96,82,1,1.2,898.72,6.9,326.02,36.3,8,0,VM_004
98957,DEL_HAM_521,Ham,Deli,Northeast,SUPPLIER_02,2024-06-04,2024-06-12,11,8,5.4,1.4,9.83,5.31,315,0.75,1,0,6,43,0.29,1,6.5,8,8,0.166,1,A,6,0,0.0,9.83,220,95,30.2,2162.6,504.45,489.95,22.7,7,1,VM_037
98958,FRO_FRO_228,Frozen Vegetables,Frozen_Meals,Southwest,SUPPLIER_11,2024-12-21,2025-04-03,128,103,-17.7,2.3,6.55,3.18,269,0.3,5,1,12,2,0.31,3,59.2,5,5,0.264,0,C,101,1,0.23,5.04,269,0,0.0,1355.76,0.0,500.34,36.9,6,0,VM_045
98963,PHA_ANT_437,Antibiotics,Pharmaceuticals,Midwest,SUPPLIER_13,2024-05-09,2025-05-31,530,387,4.0,1.0,56.67,38.35,243,0.85,3,0,5,3,0.48,1,46.5,6,10,0.174,0,A,386,0,0.0,56.67,243,0,0.0,13770.81,0.0,4451.76,32.3,10,0,VM_043
98966,MEA_SAU_459,Sausages,Meat,Midwest,SUPPLIER_18,2024-03-31,2024-04-04,4,4,-0.8,1.8,15.71,8.22,170,0.9,6,1,3,98,0.32,0,69.9,6,10,0.171,0,A,2,0,0.0,15.71,137,33,19.4,2152.27,271.26,754.87,35.1,8,0,VM_043
98967,DEL_HUM_491,Hummus,Deli,Northeast,SUPPLIER_07,2024-10-27,2024-11-06,12,10,6.4,2.4,14.33,6.62,178,0.75,6,1,10,26,0.38,1,44.1,7,6,0.245,1,B,8,0,0.0,14.33,124,54,30.3,1776.92,357.48,598.56,33.7,9,0,VM_049
98968,BAK_BAG_623,Bagels,Bakery,Southeast,SUPPLIER_17,2024-06-06,2024-06-11,7,5,18.1,1.9,5.32,3.05,330,0.5,3,0,6,78,0.1,2,35.6,10,7,0.175,0,A,5,0,0.0,5.32,296,34,10.3,1574.72,103.7,568.22,36.1,9,0,VM_024
98971,MEA_POR_897,Pork,Meat,West,SUPPLIER_03,2024-11-28,2024-11-30,3,2,-3.5,4.5,8.52,3.84,428,0.9,3,0,11,222,0.29,2,47.1,7,10,0.239,0,A,0,1,0.55,3.83,428,0,0.0,1639.24,0.0,-4.28,-0.3,9,0,VM_026
98974,FRO_FRO_915,Frozen Dinners,Frozen_Meals,Midwest,SUPPLIER_17,2024-07-22,2024-09-17,81,57,-19.7,0.3,15.71,7.34,162,0.3,0,0,7,2,0.21,0,53.1,9,5,0.212,0,B,56,0,0.0,15.71,125,37,22.8,1963.75,271.58,774.67,39.4,9,0,VM_040
98975,FRO_FRO_758,Frozen Vegetables,Frozen_Meals,Southeast,SUPPLIER_13,2024-02-17,2024-05-31,122,104,-17.2,2.8,7.67,3.4,82,0.3,5,1,2,1,0.14,1,17.5,9,7,0.156,0,A,103,0,0.0,7.67,82,0,0.0,628.94,0.0,350.14,55.7,10,0,VM_004
98977,BAK_MUF_955,Muffins,Bakery,Southeast,SUPPLIER_13,2024-11-11,2024-11-14,4,3,18.0,2.0,3.44,2.19,407,0.5,0,0,11,191,0.5,0,20.2,10,5,0.203,0,B,1,1,0.34,2.27,284,123,30.2,644.68,269.37,-246.65,-38.3,10,0,VM_005
98979,DEL_HUM_640,Hummus,Deli,Midwest,SUPPLIER_05,2024-06-23,2024-06-28,6,5,2.9,1.1,8.33,4.34,285,0.75,6,1,6,68,0.26,0,41.5,7,9,0.164,0,A,4,0,0.0,8.33,284,1,0.4,2365.72,4.34,1128.82,47.7,10,0,VM_041
98980,DEL_HAM_699,Ham,Deli,Southeast,SUPPLIER_15,2024-02-04,2024-02-09,5,5,6.5,2.5,7.76,5.18,195,0.75,6,1,2,77,0.49,0,58.6,6,9,0.188,0,B,5,0,0.0,7.76,195,0,0.0,1513.2,0.0,503.1,33.2,6,0,VM_015
98981,SEA_COD_540,Cod,Seafood,Midwest,SUPPLIER_11,2024-05-05,2024-05-11,6,6,6.2,6.2,26.67,14.98,497,0.95,6,1,5,166,0.27,6,54.0,10,9,0.225,1,A,6,0,0.0,26.67,347,150,30.2,9254.49,2247.0,1809.43,19.6,6,0,VM_043
98982,FRO_FRO_386,Frozen Dinners,Frozen_Meals,West,SUPPLIER_11,2024-06-24,2025-02-03,324,224,-17.8,2.2,9.01,5.57,40,0.3,0,0,6,2,0.35,0,63.7,6,7,0.221,1,B,224,0,0.0,9.01,28,12,30.0,252.28,66.84,29.48,11.7,6,0,VM_042
98985,MEA_SAU_530,Sausages,Meat,Northeast,SUPPLIER_12,2024-06-07,2024-06-12,5,5,4.3,3.3,14.56,6.54,461,0.9,4,0,6,127,0.15,1,20.6,4,10,0.184,0,B,3,0,0.0,14.56,418,43,9.3,6086.08,281.22,3071.14,50.5,6,0,VM_037
98986,DAI_MIL_411,Milk,Dairy,Midwest,SUPPLIER_04,2024-11-30,2024-12-12,16,12,4.2,0.2,9.42,6.08,315,0.7,5,1,11,27,0.49,0,47.6,6,10,0.152,0,A,12,0,0.0,9.42,284,31,9.8,2675.28,188.48,760.08,28.4,9,0,VM_040
98989,PHA_PRO_241,Probiotics,Pharmaceuticals,Northeast,SUPPLIER_14,2024-09-08,2025-10-30,462,417,4.0,1.0,326.59,200.92,265,0.85,6,1,9,1,0.2,2,20.2,5,10,0.143,0,B,414,0,0.0,326.59,265,0,0.0,86546.35,0.0,33302.55,38.5,6,1,VM_049
98991,DAI_BUT_498,Butter,Dairy,Southwest,SUPPLIER_04,2024-02-06,2024-02-13,9,7,6.4,2.4,9.31,4.2,132,0.7,1,0,2,21,0.35,1,53.0,10,9,0.164,0,A,6,0,0.0,9.31,113,19,14.4,1052.03,79.8,497.63,47.3,9,0,VM_025
98993,DAI_BUT_383,Butter,Dairy,Northeast,SUPPLIER_01,2024-12-27,2025-01-21,27,25,5.0,1.0,3.65,2.07,432,0.7,4,0,12,22,0.21,0,21.0,8,7,0.166,1,B,25,0,0.0,3.65,302,130,30.1,1102.3,269.1,208.06,18.9,7,0,VM_044
98997,SEA_TIL_281,Tilapia,Seafood,Northeast,SUPPLIER_17,2024-03-01,2024-03-03,3,2,0.1,0.1,40.89,18.61,500,0.95,4,0,3,259,0.44,0,28.5,4,6,0.259,0,C,1,1,0.36,26.17,500,0,0.0,13085.0,0.0,3780.0,28.9,9,0,VM_028
98998,DAI_MIL_818,Milk,Dairy,Northeast,SUPPLIER_04,2024-11-06,2024-12-02,27,26,3.7,0.3,2.67,1.49,344,0.7,2,0,11,18,0.41,0,14.4,4,10,0.128,0,B,23,0,0.0,2.67,344,0,0.0,918.48,0.0,405.92,44.2,9,0,VM_012
99000,REA_SAL_199,Salads,Ready_to_Eat,West,SUPPLIER_13,2024-02-15,2024-02-18,3,3,3.1,0.9,16.04,10.93,64,0.9,3,0,2,39,0.27,1,57.6,4,10,0.166,0,B,2,0,0.0,16.04,64,0,0.0,1026.56,0.0,327.04,31.9,10,1,VM_017
