record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted
38359,FRO_FRO_658,Frozen Vegetables,Frozen_Meals,STORE_035,Midwest,SUPPLIER_20,2024-01-30,2024-10-06,356.0,250.0,-20.4,0.4,7.19,3.55,150.0,0.3,1.0,0.0,1.0,0.0,0.22,0.0,33.0,5.0,5.0,0.239,0.0,C,247.0,1.0,0.21,5.68,0.0,150.0,100.0,0.0,532.5,-532.5,0.0,9.0,1.0
38360,PHA_BIO_465,Biologics,Pharmaceuticals,STORE_043,Midwest,SUPPLIER_20,2023-03-23,2023-07-26,125.0,125.0,3.4,1.6,483.71,304.68,150.0,0.85,3.0,0.0,3.0,0.0,0.46,1.0,10.8,9.0,9.0,0.115,0.0,A,123.0,0.0,0.0,483.71,0.0,150.0,100.0,0.0,45702.0,-45702.0,0.0,9.0,0.0
38361,PRO_AVO_590,Avocados,Produce,STORE_040,Midwest,SUPPLIER_20,2023-07-09,2023-07-15,9.0,6.0,8.3,0.3,3.26,1.64,443.0,0.6,6.0,1.0,7.0,104.0,0.46,0.0,63.1,9.0,8.0,0.177,1.0,A,6.0,0.0,0.0,3.26,310.0,133.0,30.0,1010.6,218.12,284.08,28.1,9.0,0.0
38362,PHA_INS_526,Insulin,Pharmaceuticals,STORE_038,Southwest,SUPPLIER_13,2024-03-02,2025-05-14,492.0,438.0,2.1,2.9,288.59,175.5,35.0,0.85,5.0,1.0,3.0,0.0,0.33,0.0,58.7,4.0,6.0,0.294,1.0,C,435.0,1.0,0.2,230.87,0.0,35.0,100.0,0.0,6142.5,-6142.5,0.0,10.0,0.0
38363,BAK_PAS_811,Pastries,Bakery,STORE_047,Northeast,SUPPLIER_18,2024-08-09,2024-08-16,7.0,7.0,20.9,0.9,11.99,5.96,26.0,0.5,4.0,0.0,8.0,7.0,0.24,0.0,58.5,6.0,10.0,0.14,0.0,A,7.0,0.0,0.0,11.99,26.0,0.0,0.0,311.74,0.0,156.78,50.3,8.0,1.0
38364,BAK_BAG_581,Bagels,Bakery,STORE_003,Midwest,SUPPLIER_03,2024-03-10,2024-03-14,4.0,4.0,23.0,3.0,5.03,2.76,134.0,0.5,6.0,1.0,3.0,80.0,0.34,2.0,22.1,8.0,9.0,0.135,0.0,A,2.0,0.0,0.0,5.03,134.0,0.0,0.0,674.02,0.0,304.18,45.1,9.0,0.0
38365,PRO_BAN_194,Bananas,Produce,STORE_023,Southwest,SUPPLIER_15,2023-08-20,2023-09-09,20.0,20.0,6.7,1.3,7.13,3.57,225.0,0.6,6.0,1.0,8.0,20.0,0.39,1.0,64.8,8.0,8.0,0.171,0.0,A,18.0,0.0,0.0,7.13,225.0,0.0,0.0,1604.25,0.0,801.0,49.9,6.0,0.0
38366,BAK_DON_499,Donuts,Bakery,STORE_042,West,SUPPLIER_09,2023-08-20,2023-08-21,2.0,1.0,18.7,1.3,5.63,2.85,371.0,0.5,6.0,1.0,8.0,373.0,0.38,0.0,51.8,8.0,5.0,0.256,0.0,B,0.0,1.0,0.58,2.36,371.0,0.0,0.0,875.56,0.0,-181.79,-20.8,8.0,0.0
38367,SEA_TUN_147,Tuna,Seafood,STORE_045,Southwest,SUPPLIER_13,2024-11-16,2024-11-19,3.0,3.0,-0.2,0.2,16.42,6.71,46.0,0.95,5.0,1.0,11.0,20.0,0.17,0.0,65.0,4.0,10.0,0.159,0.0,B,0.0,1.0,0.58,6.9,46.0,0.0,0.0,317.4,0.0,8.74,2.8,10.0,0.0
38368,MEA_BEE_693,Beef,Meat,STORE_045,Southwest,SUPPLIER_12,2023-06-23,2023-06-30,8.0,7.0,-0.0,1.0,23.31,12.72,45.0,0.9,4.0,0.0,6.0,5.0,0.32,0.0,16.3,5.0,9.0,0.166,1.0,B,5.0,0.0,0.0,23.31,27.0,18.0,40.0,629.37,228.96,56.97,9.1,6.0,0.0
38369,BAK_MUF_137,Muffins,Bakery,STORE_010,West,SUPPLIER_08,2024-06-24,2024-06-29,6.0,5.0,17.0,3.0,13.95,6.48,241.0,0.5,0.0,0.0,6.0,60.0,0.42,2.0,10.8,4.0,5.0,0.26,0.0,C,2.0,1.0,0.22,10.88,165.0,76.0,31.5,1795.2,492.48,233.52,13.0,9.0,0.0
38370,PRO_APP_861,Apples,Produce,STORE_048,Southwest,SUPPLIER_13,2024-05-14,2024-05-27,16.0,13.0,7.2,0.8,3.65,2.35,128.0,0.6,1.0,0.0,5.0,9.0,0.21,0.0,30.8,4.0,7.0,0.218,0.0,C,13.0,1.0,0.22,2.85,128.0,0.0,0.0,364.8,0.0,64.0,17.5,10.0,0.0
38371,FRO_FRO_558,Frozen Dinners,Frozen_Meals,STORE_029,Southeast,SUPPLIER_08,2023-03-23,2023-05-29,95.0,67.0,-21.2,1.2,4.81,1.99,65.0,0.3,3.0,0.0,3.0,1.0,0.12,0.0,23.0,10.0,9.0,0.106,0.0,A,65.0,0.0,0.0,4.81,57.0,8.0,12.3,274.17,15.92,144.82,52.8,9.0,0.0
38372,PRO_BER_548,Berries,Produce,STORE_027,Midwest,SUPPLIER_09,2024-10-09,2024-10-13,4.0,4.0,10.7,2.7,3.1,2.11,494.0,0.6,2.0,0.0,10.0,147.0,0.35,1.0,31.7,9.0,8.0,0.154,0.0,A,3.0,0.0,0.0,3.1,494.0,0.0,0.0,1531.4,0.0,489.06,31.9,8.0,0.0
38373,FRO_ICE_807,Ice Cream,Frozen_Meals,STORE_045,Southwest,SUPPLIER_11,2023-10-13,2024-04-26,242.0,196.0,-17.7,2.3,13.91,7.37,281.0,0.3,4.0,0.0,10.0,0.0,0.23,0.0,24.6,8.0,6.0,0.189,0.0,B,196.0,0.0,0.0,13.91,0.0,281.0,100.0,0.0,2070.97,-2070.97,0.0,6.0,0.0
38374,PHA_INS_734,Insulin,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_09,2023-02-15,2024-03-12,469.0,391.0,7.8,2.8,207.26,124.5,108.0,0.85,2.0,0.0,2.0,1.0,0.38,0.0,70.3,7.0,5.0,0.298,0.0,B,388.0,0.0,0.0,207.26,108.0,0.0,0.0,22384.08,0.0,8938.08,39.9,8.0,0.0
38375,PRO_APP_626,Apples,Produce,STORE_017,West,SUPPLIER_08,2024-05-18,2024-05-29,13.0,11.0,9.6,1.6,1.55,1.05,221.0,0.6,5.0,1.0,5.0,49.0,0.31,0.0,32.0,6.0,8.0,0.185,0.0,B,9.0,0.0,0.0,1.55,221.0,0.0,0.0,342.55,0.0,110.5,32.3,9.0,0.0
38376,DEL_PRE_444,Prepared Salads,Deli,STORE_021,Southeast,SUPPLIER_20,2023-05-28,2023-06-01,5.0,4.0,4.4,0.4,15.75,9.66,220.0,0.75,6.0,1.0,5.0,98.0,0.46,0.0,29.5,5.0,10.0,0.149,0.0,B,1.0,1.0,0.4,9.45,167.0,53.0,24.1,1578.15,511.98,-547.05,-34.7,9.0,0.0
38377,DAI_MIL_582,Milk,Dairy,STORE_047,Northeast,SUPPLIER_18,2024-04-19,2024-04-23,5.0,4.0,2.3,1.7,10.29,5.72,220.0,0.7,4.0,0.0,4.0,71.0,0.28,2.0,31.5,4.0,5.0,0.277,1.0,C,3.0,1.0,0.21,8.13,154.0,66.0,30.0,1252.02,377.52,-6.38,-0.5,8.0,0.0
38378,DAI_CHE_399,Cheese,Dairy,STORE_038,Southwest,SUPPLIER_13,2023-12-24,2024-01-07,14.0,14.0,6.7,2.7,5.5,2.34,368.0,0.7,6.0,1.0,12.0,45.0,0.32,1.0,64.0,4.0,5.0,0.292,1.0,C,11.0,1.0,0.25,4.12,257.0,111.0,30.2,1058.84,259.74,197.72,18.7,10.0,0.0
38379,DEL_DIP_147,Dips,Deli,STORE_001,Northeast,SUPPLIER_10,2024-01-21,2024-01-26,5.0,5.0,4.7,0.7,17.79,11.71,74.0,0.75,6.0,1.0,1.0,28.0,0.37,0.0,43.3,9.0,7.0,0.161,1.0,A,4.0,0.0,0.0,17.79,51.0,23.0,31.1,907.29,269.33,40.75,4.5,8.0,0.0
38380,PRO_BER_376,Berries,Produce,STORE_042,West,SUPPLIER_06,2024-04-13,2024-04-24,11.0,11.0,5.5,2.5,6.81,3.76,172.0,0.6,5.0,1.0,4.0,23.0,0.2,4.0,51.9,4.0,5.0,0.276,0.0,C,9.0,1.0,0.16,5.72,172.0,0.0,0.0,983.84,0.0,337.12,34.3,8.0,0.0
38381,BEV_MIL_350,Milk Alternatives,Beverages,STORE_030,Southwest,SUPPLIER_02,2023-04-20,2023-05-11,27.0,21.0,3.2,1.8,4.87,2.22,370.0,0.4,3.0,0.0,4.0,17.0,0.21,1.0,33.7,6.0,10.0,0.141,0.0,A,20.0,0.0,0.0,4.87,243.0,127.0,34.3,1183.41,281.94,362.01,30.6,7.0,0.0
38382,BEV_FRE_217,Fresh Juice,Beverages,STORE_050,West,SUPPLIER_07,2023-03-27,2023-04-15,20.0,19.0,2.5,2.5,9.1,5.48,43.0,0.4,0.0,0.0,3.0,3.0,0.29,1.0,23.1,10.0,10.0,0.089,0.0,A,18.0,0.0,0.0,9.1,43.0,0.0,0.0,391.3,0.0,155.66,39.8,9.0,1.0
38383,PHA_BIO_808,Biologics,Pharmaceuticals,STORE_007,Northeast,SUPPLIER_08,2023-11-29,2024-08-02,276.0,247.0,0.9,4.1,248.52,169.47,191.0,0.85,2.0,0.0,11.0,0.0,0.38,2.0,70.5,7.0,7.0,0.272,1.0,B,247.0,0.0,0.0,248.52,0.0,191.0,100.0,0.0,32368.77,-32368.77,0.0,9.0,0.0
38384,BEV_SMO_178,Smoothies,Beverages,STORE_003,Midwest,SUPPLIER_17,2023-07-16,2023-07-31,15.0,15.0,5.8,0.8,5.4,2.29,485.0,0.4,6.0,1.0,7.0,78.0,0.16,0.0,59.1,8.0,8.0,0.157,1.0,A,15.0,0.0,0.0,5.4,339.0,146.0,30.1,1830.6,334.34,719.95,39.3,9.0,1.0
38385,PRO_LET_517,Lettuce,Produce,STORE_035,Midwest,SUPPLIER_02,2023-06-12,2023-06-23,11.0,11.0,5.5,2.5,1.1,0.47,126.0,0.6,0.0,0.0,6.0,13.0,0.12,0.0,69.7,4.0,5.0,0.288,0.0,C,8.0,1.0,0.19,0.89,126.0,0.0,0.0,112.14,0.0,52.92,47.2,7.0,1.0
38386,FRO_PIZ_499,Pizza,Frozen_Meals,STORE_042,West,SUPPLIER_16,2024-02-24,2024-07-17,161.0,144.0,-21.5,1.5,17.23,10.68,401.0,0.3,5.0,1.0,2.0,1.0,0.22,1.0,4.9,10.0,5.0,0.167,0.0,B,144.0,0.0,0.0,17.23,141.0,260.0,64.8,2429.43,2776.8,-1853.25,-76.3,10.0,0.0
38387,PRO_GRA_192,Grapes,Produce,STORE_026,West,SUPPLIER_17,2023-01-20,2023-01-22,3.0,2.0,8.1,0.1,4.08,2.44,348.0,0.6,4.0,0.0,1.0,147.0,0.32,0.0,33.1,8.0,6.0,0.204,1.0,B,0.0,1.0,0.52,1.96,243.0,105.0,30.2,476.28,256.2,-372.84,-78.3,9.0,0.0
38388,REA_SAL_772,Salads,Ready_to_Eat,STORE_042,West,SUPPLIER_19,2024-08-01,2024-08-05,4.0,4.0,3.6,0.4,7.32,3.88,140.0,0.9,3.0,0.0,8.0,52.0,0.35,0.0,61.2,8.0,6.0,0.2,0.0,B,3.0,0.0,0.0,7.32,139.0,1.0,0.7,1017.48,3.88,474.28,46.6,10.0,0.0
38389,PHA_PRO_174,Probiotics,Pharmaceuticals,STORE_027,Midwest,SUPPLIER_08,2023-03-20,2024-03-18,472.0,364.0,3.6,1.4,88.45,49.08,281.0,0.85,0.0,0.0,3.0,0.0,0.32,1.0,21.1,10.0,8.0,0.158,0.0,A,362.0,0.0,0.0,88.45,0.0,281.0,100.0,0.0,13791.48,-13791.48,0.0,9.0,0.0
38390,MEA_SAU_500,Sausages,Meat,STORE_045,Southwest,SUPPLIER_08,2024-02-22,2024-02-25,3.0,3.0,4.0,3.0,24.3,16.27,150.0,0.9,3.0,0.0,2.0,77.0,0.42,1.0,68.8,7.0,6.0,0.262,0.0,B,2.0,0.0,0.0,24.3,133.0,17.0,11.3,3231.9,276.59,791.4,24.5,9.0,0.0
38391,MEA_TUR_787,Turkey,Meat,STORE_041,Midwest,SUPPLIER_14,2023-10-27,2023-11-04,10.0,8.0,-2.1,3.1,8.84,4.71,92.0,0.9,4.0,0.0,10.0,10.0,0.33,3.0,51.6,10.0,10.0,0.169,0.0,A,5.0,0.0,0.0,8.84,62.0,30.0,32.6,548.08,141.3,114.76,20.9,6.0,0.0
38392,SEA_TUN_592,Tuna,Seafood,STORE_002,Northeast,SUPPLIER_08,2023-01-04,2023-01-09,5.0,5.0,-3.0,3.0,23.48,13.45,155.0,0.95,2.0,0.0,1.0,56.0,0.38,0.0,8.9,9.0,5.0,0.223,0.0,B,5.0,0.0,0.0,23.48,155.0,0.0,0.0,3639.4,0.0,1554.65,42.7,9.0,0.0
38393,PHA_PRO_855,Probiotics,Pharmaceuticals,STORE_035,Midwest,SUPPLIER_08,2023-09-08,2023-10-19,45.0,41.0,5.9,0.9,72.44,49.63,427.0,0.85,4.0,0.0,9.0,14.0,0.46,0.0,58.5,9.0,7.0,0.187,0.0,A,41.0,0.0,0.0,72.44,427.0,0.0,0.0,30931.88,0.0,9739.87,31.5,9.0,1.0
38394,FRO_FRO_592,Frozen Vegetables,Frozen_Meals,STORE_019,Northeast,SUPPLIER_11,2023-09-01,2024-03-27,247.0,208.0,-21.3,1.3,18.84,8.6,244.0,0.3,4.0,0.0,9.0,0.0,0.32,0.0,47.8,7.0,7.0,0.188,0.0,B,205.0,0.0,0.0,18.84,0.0,244.0,100.0,0.0,2098.4,-2098.4,0.0,6.0,0.0
38395,MEA_SAU_494,Sausages,Meat,STORE_037,Northeast,SUPPLIER_05,2024-03-10,2024-03-17,8.0,7.0,-0.3,1.3,11.55,7.85,16.0,0.9,6.0,1.0,3.0,4.0,0.3,1.0,56.5,8.0,6.0,0.23,0.0,B,7.0,0.0,0.0,11.55,16.0,0.0,0.0,184.8,0.0,59.2,32.0,10.0,0.0
38396,BEV_COL_133,Cold Brew Coffee,Beverages,STORE_024,Southeast,SUPPLIER_05,2024-08-31,2024-09-12,14.0,12.0,2.8,2.2,5.91,3.93,376.0,0.4,5.0,1.0,8.0,69.0,0.39,3.0,67.1,10.0,7.0,0.183,0.0,A,9.0,0.0,0.0,5.91,376.0,0.0,0.0,2222.16,0.0,744.48,33.5,10.0,0.0
38397,MEA_TUR_144,Turkey,Meat,STORE_008,West,SUPPLIER_03,2023-01-12,2023-01-19,9.0,7.0,1.7,0.7,9.32,4.05,472.0,0.9,3.0,0.0,1.0,79.0,0.19,0.0,32.8,10.0,5.0,0.215,1.0,B,5.0,0.0,0.0,9.32,330.0,142.0,30.1,3075.6,575.1,1164.0,37.8,9.0,0.0
38398,PHA_VAC_594,Vaccines,Pharmaceuticals,STORE_028,Northeast,SUPPLIER_14,2023-05-31,2024-03-21,378.0,295.0,5.5,0.5,302.57,164.14,259.0,0.85,2.0,0.0,5.0,1.0,0.47,0.0,67.7,4.0,8.0,0.234,1.0,B,293.0,0.0,0.0,302.57,181.0,78.0,30.1,54765.17,12802.92,12252.91,22.4,6.0,0.0
38399,PRO_TOM_540,Tomatoes,Produce,STORE_026,West,SUPPLIER_02,2023-06-30,2023-07-13,17.0,13.0,8.2,0.2,5.1,2.37,413.0,0.6,4.0,0.0,6.0,34.0,0.46,0.0,30.0,10.0,5.0,0.194,0.0,B,13.0,0.0,0.0,5.1,353.0,60.0,14.5,1800.3,142.2,821.49,45.6,7.0,1.0
38400,REA_SAL_861,Salads,Ready_to_Eat,STORE_014,Northeast,SUPPLIER_17,2023-03-31,2023-04-03,3.0,3.0,2.8,1.2,5.23,2.29,240.0,0.9,4.0,0.0,3.0,133.0,0.29,0.0,12.5,7.0,6.0,0.19,1.0,B,1.0,1.0,0.27,3.82,168.0,72.0,30.0,641.76,164.88,92.16,14.4,9.0,0.0
38401,BAK_CRO_213,Croissants,Bakery,STORE_017,West,SUPPLIER_05,2023-12-14,2023-12-17,4.0,3.0,18.5,1.5,8.83,5.87,455.0,0.5,3.0,0.0,12.0,265.0,0.33,2.0,14.9,5.0,10.0,0.144,0.0,B,2.0,0.0,0.0,8.83,405.0,50.0,11.0,3576.15,293.5,905.3,25.3,10.0,0.0
38402,MEA_CHI_631,Chicken,Meat,STORE_038,Southwest,SUPPLIER_14,2023-04-05,2023-04-08,4.0,3.0,0.7,0.3,6.24,4.03,210.0,0.9,2.0,0.0,4.0,90.0,0.35,0.0,46.4,8.0,10.0,0.141,0.0,A,1.0,1.0,0.29,4.43,134.0,76.0,36.2,593.62,306.28,-252.68,-42.6,6.0,0.0
38403,DEL_PRE_252,Prepared Salads,Deli,STORE_018,West,SUPPLIER_15,2024-05-29,2024-06-07,10.0,9.0,5.9,1.9,14.96,9.62,39.0,0.75,2.0,0.0,5.0,1.0,0.47,1.0,22.1,4.0,7.0,0.225,0.0,C,7.0,1.0,0.24,11.37,12.0,27.0,69.2,136.44,259.74,-238.74,-175.0,6.0,0.0
38404,MEA_CHI_449,Chicken,Meat,STORE_031,Midwest,SUPPLIER_05,2024-06-10,2024-06-17,8.0,7.0,4.1,3.1,19.54,12.26,343.0,0.9,0.0,0.0,6.0,50.0,0.27,3.0,10.5,10.0,8.0,0.17,0.0,A,5.0,0.0,0.0,19.54,278.0,65.0,19.0,5432.12,796.9,1226.94,22.6,10.0,0.0
38405,DEL_SAL_534,Salami,Deli,STORE_037,Northeast,SUPPLIER_17,2023-04-03,2023-04-15,14.0,12.0,6.2,2.2,11.12,4.75,486.0,0.75,0.0,0.0,4.0,58.0,0.41,1.0,20.7,10.0,7.0,0.173,0.0,A,11.0,0.0,0.0,11.12,486.0,0.0,0.0,5404.32,0.0,3095.82,57.3,9.0,0.0
38406,MEA_LAM_562,Lamb,Meat,STORE_019,Northeast,SUPPLIER_07,2023-12-21,2023-12-28,9.0,7.0,2.0,1.0,21.34,12.37,123.0,0.9,3.0,0.0,12.0,26.0,0.1,0.0,35.2,6.0,7.0,0.222,0.0,B,6.0,0.0,0.0,21.34,123.0,0.0,0.0,2624.82,0.0,1103.31,42.0,9.0,0.0
38407,BEV_FRE_763,Fresh Juice,Beverages,STORE_009,Northeast,SUPPLIER_20,2023-01-12,2023-01-29,17.0,17.0,7.0,2.0,4.95,2.83,487.0,0.4,3.0,0.0,1.0,36.0,0.33,1.0,12.2,7.0,10.0,0.104,0.0,A,15.0,0.0,0.0,4.95,487.0,0.0,0.0,2410.65,0.0,1032.44,42.8,9.0,0.0
38408,MEA_GRO_704,Ground Beef,Meat,STORE_004,Southeast,SUPPLIER_10,2024-03-06,2024-03-15,10.0,9.0,-1.4,2.4,12.23,7.78,475.0,0.9,2.0,0.0,3.0,73.0,0.41,2.0,31.1,4.0,8.0,0.228,0.0,B,7.0,0.0,0.0,12.23,411.0,64.0,13.5,5026.53,497.92,1331.03,26.5,8.0,1.0
38409,SEA_TUN_399,Tuna,Seafood,STORE_044,Northeast,SUPPLIER_17,2024-05-23,2024-05-28,5.0,5.0,-1.4,1.4,18.7,10.45,37.0,0.95,3.0,0.0,5.0,16.0,0.26,0.0,31.8,5.0,9.0,0.169,0.0,B,3.0,0.0,0.0,18.7,37.0,0.0,0.0,691.9,0.0,305.25,44.1,9.0,0.0
38410,REA_SOU_760,Soups,Ready_to_Eat,STORE_046,West,SUPPLIER_03,2023-05-11,2023-05-12,2.0,1.0,5.0,1.0,11.62,5.78,481.0,0.9,3.0,0.0,5.0,367.0,0.24,0.0,4.4,8.0,5.0,0.259,0.0,B,0.0,1.0,0.44,6.51,481.0,0.0,0.0,3131.31,0.0,351.13,11.2,9.0,0.0
38411,PRO_APP_911,Apples,Produce,STORE_001,Northeast,SUPPLIER_10,2023-04-06,2023-04-14,10.0,8.0,7.8,0.2,3.21,2.05,375.0,0.6,3.0,0.0,4.0,59.0,0.29,0.0,29.4,8.0,8.0,0.151,0.0,A,6.0,0.0,0.0,3.21,365.0,10.0,2.7,1171.65,20.5,402.9,34.4,8.0,1.0
38412,PRO_BAN_553,Bananas,Produce,STORE_014,Northeast,SUPPLIER_02,2023-06-14,2023-06-30,19.0,16.0,8.7,0.7,3.43,1.8,91.0,0.6,2.0,0.0,6.0,8.0,0.13,0.0,53.3,7.0,5.0,0.24,0.0,B,16.0,0.0,0.0,3.43,91.0,0.0,0.0,312.13,0.0,148.33,47.5,7.0,1.0
38413,DEL_PRE_450,Prepared Salads,Deli,STORE_030,Southwest,SUPPLIER_18,2023-03-30,2023-04-08,9.0,9.0,6.0,2.0,13.09,5.91,481.0,0.75,3.0,0.0,3.0,92.0,0.24,2.0,15.0,8.0,5.0,0.21,0.0,B,9.0,0.0,0.0,13.09,481.0,0.0,0.0,6296.29,0.0,3453.58,54.9,8.0,0.0
38414,SEA_SAL_568,Salmon,Seafood,STORE_010,West,SUPPLIER_07,2023-02-06,2023-02-10,4.0,4.0,1.6,1.6,42.27,20.96,396.0,0.95,0.0,0.0,2.0,181.0,0.26,0.0,57.7,8.0,10.0,0.14,0.0,A,2.0,0.0,0.0,42.27,396.0,0.0,0.0,16738.92,0.0,8438.76,50.4,9.0,0.0
38415,PHA_ANT_621,Antibiotics,Pharmaceuticals,STORE_038,Southwest,SUPPLIER_14,2023-12-17,2024-11-28,425.0,347.0,2.8,2.2,322.1,187.27,352.0,0.85,6.0,1.0,12.0,0.0,0.3,1.0,49.0,9.0,10.0,0.155,0.0,A,344.0,0.0,0.0,322.1,0.0,352.0,100.0,0.0,65919.04,-65919.04,0.0,6.0,0.0
38416,PHA_PRO_188,Probiotics,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_11,2023-09-01,2024-04-16,273.0,228.0,5.0,0.0,35.74,20.22,127.0,0.85,4.0,0.0,9.0,1.0,0.46,0.0,43.5,5.0,8.0,0.191,0.0,B,227.0,0.0,0.0,35.74,127.0,0.0,0.0,4538.98,0.0,1971.04,43.4,6.0,0.0
38417,PRO_AVO_922,Avocados,Produce,STORE_027,Midwest,SUPPLIER_07,2024-09-05,2024-09-09,4.0,4.0,6.2,1.8,5.03,2.69,195.0,0.6,3.0,0.0,9.0,67.0,0.3,1.0,5.1,5.0,7.0,0.185,0.0,B,3.0,0.0,0.0,5.03,159.0,36.0,18.5,799.77,96.84,275.22,34.4,9.0,1.0
38418,MEA_TUR_878,Turkey,Meat,STORE_042,West,SUPPLIER_09,2023-03-06,2023-03-13,8.0,7.0,-0.6,1.6,23.42,10.17,214.0,0.9,0.0,0.0,3.0,44.0,0.47,1.0,61.3,7.0,9.0,0.188,0.0,A,5.0,0.0,0.0,23.42,155.0,59.0,27.6,3630.1,600.03,1453.72,40.0,8.0,0.0
38419,DAI_YOG_865,Yogurt,Dairy,STORE_039,Northeast,SUPPLIER_05,2023-09-01,2023-09-18,21.0,17.0,0.6,3.4,6.04,4.12,390.0,0.7,4.0,0.0,9.0,18.0,0.37,4.0,56.4,7.0,6.0,0.267,0.0,B,14.0,0.0,0.0,6.04,272.0,118.0,30.3,1642.88,486.16,36.08,2.2,10.0,0.0
38420,BAK_DON_809,Donuts,Bakery,STORE_026,West,SUPPLIER_07,2024-04-27,2024-04-30,4.0,3.0,20.3,0.3,2.59,1.12,488.0,0.5,5.0,1.0,4.0,226.0,0.16,0.0,50.0,5.0,9.0,0.176,0.0,B,2.0,0.0,0.0,2.59,332.0,156.0,32.0,859.88,174.72,313.32,36.4,9.0,0.0
38421,MEA_LAM_973,Lamb,Meat,STORE_041,Midwest,SUPPLIER_13,2023-08-02,2023-08-06,5.0,4.0,-2.6,3.6,18.91,11.21,152.0,0.9,2.0,0.0,8.0,35.0,0.48,2.0,26.5,8.0,9.0,0.2,0.0,A,2.0,1.0,0.17,15.7,121.0,31.0,20.4,1899.7,347.51,195.78,10.3,10.0,0.0
38422,REA_SAL_127,Salads,Ready_to_Eat,STORE_009,Northeast,SUPPLIER_03,2024-04-14,2024-04-18,5.0,4.0,4.8,0.8,5.72,3.47,379.0,0.9,6.0,1.0,4.0,152.0,0.39,0.0,4.3,10.0,9.0,0.114,0.0,A,3.0,0.0,0.0,5.72,379.0,0.0,0.0,2167.88,0.0,852.75,39.3,9.0,0.0
38423,REA_SAN_936,Sandwiches,Ready_to_Eat,STORE_031,Midwest,SUPPLIER_05,2024-12-05,2024-12-07,2.0,2.0,6.7,2.7,5.75,3.68,414.0,0.9,3.0,0.0,12.0,297.0,0.15,2.0,68.5,9.0,6.0,0.236,0.0,B,0.0,1.0,0.49,2.93,414.0,0.0,0.0,1213.02,0.0,-310.5,-25.6,10.0,0.0
38424,FRO_FRO_922,Frozen Dinners,Frozen_Meals,STORE_047,Northeast,SUPPLIER_15,2024-10-12,2025-01-30,140.0,110.0,-18.9,1.1,9.29,5.58,361.0,0.3,5.0,1.0,10.0,3.0,0.12,0.0,55.2,4.0,5.0,0.265,0.0,C,110.0,1.0,0.24,7.06,361.0,0.0,0.0,2548.66,0.0,534.28,21.0,6.0,0.0
38425,REA_SAL_935,Salads,Ready_to_Eat,STORE_036,Northeast,SUPPLIER_08,2023-10-06,2023-10-10,5.0,4.0,4.1,0.1,17.02,9.34,140.0,0.9,4.0,0.0,10.0,44.0,0.47,0.0,48.2,7.0,6.0,0.222,0.0,B,3.0,0.0,0.0,17.02,112.0,28.0,20.0,1906.24,261.52,598.64,31.4,9.0,0.0
38426,BAK_BRE_942,Bread,Bakery,STORE_008,West,SUPPLIER_06,2024-03-13,2024-03-16,4.0,3.0,23.1,3.1,5.61,3.89,289.0,0.5,2.0,0.0,3.0,111.0,0.37,1.0,60.3,10.0,10.0,0.142,1.0,A,0.0,1.0,0.42,3.25,202.0,87.0,30.1,656.5,338.43,-467.71,-71.2,8.0,0.0
38427,DAI_BUT_525,Butter,Dairy,STORE_005,Southeast,SUPPLIER_05,2024-03-19,2024-03-31,12.0,12.0,4.7,0.7,8.75,4.32,439.0,0.7,1.0,0.0,3.0,50.0,0.4,0.0,6.7,5.0,10.0,0.114,0.0,B,10.0,0.0,0.0,8.75,439.0,0.0,0.0,3841.25,0.0,1944.77,50.6,10.0,0.0
38428,MEA_CHI_636,Chicken,Meat,STORE_045,Southwest,SUPPLIER_11,2024-09-30,2024-10-06,9.0,6.0,-0.7,1.7,5.34,3.02,226.0,0.9,0.0,0.0,9.0,41.0,0.22,2.0,43.6,9.0,5.0,0.266,0.0,B,6.0,0.0,0.0,5.34,226.0,0.0,0.0,1206.84,0.0,524.32,43.4,6.0,0.0
38429,BAK_CRO_532,Croissants,Bakery,STORE_042,West,SUPPLIER_17,2023-08-11,2023-08-18,7.0,7.0,20.3,0.3,14.98,7.44,484.0,0.5,4.0,0.0,8.0,101.0,0.5,0.0,22.9,8.0,7.0,0.149,0.0,B,4.0,0.0,0.0,14.98,471.0,13.0,2.7,7055.58,96.72,3454.62,49.0,9.0,0.0
38430,FRO_PIZ_247,Pizza,Frozen_Meals,STORE_032,Midwest,SUPPLIER_16,2023-06-01,2023-11-12,179.0,164.0,-16.1,3.9,5.51,2.71,109.0,0.3,3.0,0.0,6.0,1.0,0.22,4.0,4.7,9.0,7.0,0.15,0.0,A,161.0,0.0,0.0,5.51,109.0,0.0,0.0,600.59,0.0,305.2,50.8,10.0,1.0
